Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;
110001505000011;1;815;375;24;9;407;0;27;0;0;19;0;27;1;1;38;0;25;1;1;36;0;29;3;0;54;0;15;2;0;33;0;14;1;0;21;0;32;4;2;39;0;28;1;1;33;0;32;2;2;40;0;25;3;0;28;0;28;2;0;25;0;30;3;1;27;0;23;1;0;17;0;19;1;0;12;0;23;2;1;19;0;27;0;0;20;0;2;0;1;12;0;7;1;0;11;0;11;1;1;17;0;15;3;0;26;0;7;2;0;14;0;8;1;0;12;0;10;2;1;18;0;19;0;0;15;0;18;0;1;21;0;9;1;0;10;0;13;1;0;12;0;15;2;0;15;0;7;1;0;8;0;13;0;0;4;0;10;2;1;6;0;10;0;0;9;0;5;0;0;7;0;13;0;0;8;0;14;0;0;19;0;14;0;0;28;0;8;0;0;19;0;6;0;0;9;0;22;2;1;21;0;9;1;1;18;0;14;2;1;19;0;16;2;0;18;0;15;1;0;13;0;15;1;1;12;0;16;0;0;9;0;6;1;0;8;0;13;0;0;13;0;17;0;0;11;0;0;0;1;6;0
110001505000012;1;1063;438;50;30;544;1;37;1;2;41;0;33;2;4;51;0;48;2;1;57;0;37;2;7;66;0;19;1;4;42;0;18;1;3;24;0;25;7;3;49;0;52;6;5;62;0;35;6;1;42;0;29;5;4;52;0;40;1;1;37;0;21;6;1;25;0;20;5;0;13;1;14;5;0;9;0;27;1;1;26;0;20;1;0;14;0;6;0;1;8;0;12;2;2;21;0;26;1;1;28;0;16;1;5;34;0;11;0;3;25;0;5;1;2;9;0;12;4;1;25;0;24;4;1;25;0;15;4;1;20;0;9;2;0;32;0;22;1;0;17;0;14;4;1;14;0;13;2;0;8;0;4;3;0;2;0;9;1;1;9;0;13;0;0;10;0;8;0;1;10;0;7;0;0;12;0;22;1;0;29;0;21;1;2;32;0;8;1;1;17;0;13;0;1;15;0;13;3;2;24;0;28;2;4;37;0;20;2;0;22;0;20;3;4;20;0;18;0;1;20;0;7;2;0;11;0;7;3;0;5;1;10;2;0;7;0;18;0;0;17;0;7;1;0;4;0;5;0;1;7;0
110001505000013;1;1175;448;68;0;659;0;35;5;0;45;0;38;6;0;47;0;42;5;0;68;0;34;6;0;71;0;21;5;0;46;0;13;1;0;25;0;40;9;0;64;0;49;6;0;54;0;45;7;0;57;0;38;1;0;62;0;23;4;0;54;0;16;6;0;37;0;17;3;0;30;0;14;3;0;32;0;27;4;0;22;0;30;3;0;16;0;6;0;0;11;0;9;3;0;11;0;26;3;0;32;0;16;3;0;37;0;10;2;0;23;0;6;1;0;14;0;20;4;0;30;0;24;4;0;26;0;19;4;0;27;0;16;1;0;29;0;13;3;0;23;0;11;2;0;22;0;9;2;0;12;0;8;1;0;17;0;13;3;0;3;0;14;2;0;11;0;10;1;0;11;0;13;2;0;14;0;16;2;0;36;0;18;3;0;34;0;11;3;0;23;0;7;0;0;11;0;20;5;0;34;0;25;2;0;28;0;26;3;0;30;0;22;0;0;33;0;10;1;0;31;0;5;4;0;15;0;8;1;0;18;0;6;2;0;15;0;14;1;0;19;0;16;1;0;5;0;5;0;0;5;0
110001505000014;1;871;357;38;0;476;0;31;0;0;37;0;25;0;0;43;0;29;5;0;58;0;36;3;0;49;0;27;2;0;26;0;9;1;0;23;0;32;4;0;36;0;28;4;0;45;0;33;6;0;44;0;28;3;0;44;0;22;4;0;29;0;16;1;0;23;0;16;0;0;20;0;16;0;0;14;0;25;6;0;20;0;20;2;0;14;0;7;0;0;7;0;8;0;0;14;0;20;4;0;30;0;16;1;0;25;0;12;0;0;14;0;4;1;0;11;0;11;2;0;17;0;15;3;0;30;0;22;5;0;19;0;11;1;0;16;0;12;2;0;16;0;8;0;0;12;0;7;0;0;8;0;9;0;0;6;0;11;4;0;9;0;13;2;0;7;0;6;0;0;13;0;4;0;0;9;0;9;1;0;28;0;20;2;0;24;0;15;2;0;12;0;5;0;0;12;0;21;2;0;19;0;13;1;0;15;0;11;1;0;25;0;17;2;0;28;0;10;2;0;13;0;8;1;0;11;0;9;0;0;12;0;7;0;0;8;0;14;2;0;11;0;7;0;0;7;0;4;0;0;2;0
110001505000015;1;204;114;0;10;80;0;8;0;0;2;0;10;0;1;7;0;6;0;1;5;0;12;0;2;10;0;9;0;1;7;0;3;0;1;3;0;5;0;1;4;0;11;0;1;15;0;7;0;0;8;0;8;0;1;5;0;10;0;1;9;0;13;0;0;5;0;7;0;0;4;0;2;0;1;1;0;1;0;1;2;0;14;0;0;3;0;4;0;0;3;0;2;0;1;1;0;3;0;1;3;0;5;0;2;4;0;4;0;1;3;0;1;0;1;1;0;5;0;0;1;0;7;0;0;7;0;5;0;0;1;0;4;0;0;2;0;5;0;0;4;0;9;0;0;1;0;2;0;0;3;0;2;0;1;0;0;0;0;0;1;0;6;0;0;2;0;1;0;0;1;0;3;0;0;2;0;3;0;0;2;0;7;0;0;6;0;5;0;0;4;0;2;0;0;2;0;0;0;1;3;0;4;0;1;8;0;2;0;0;7;0;4;0;1;3;0;5;0;1;5;0;4;0;0;4;0;5;0;0;1;0;0;0;0;1;0;1;0;1;1;0;8;0;0;1;0;3;0;0;1;0
110001505000016;1;491;231;22;1;236;1;16;0;0;16;0;12;0;0;16;0;12;3;0;16;0;23;1;0;22;0;13;1;0;14;0;10;0;0;8;0;27;0;1;26;0;16;1;0;18;0;16;4;0;27;1;19;2;0;17;0;24;1;0;15;0;25;4;0;14;0;15;3;0;19;0;9;1;0;10;0;13;0;0;9;0;4;2;0;11;0;4;0;0;4;0;3;0;0;3;0;5;1;0;8;0;11;1;0;10;0;6;1;0;6;0;5;0;0;4;0;12;0;1;12;0;6;1;0;7;0;9;3;0;13;0;9;1;0;10;0;8;0;0;10;0;11;3;0;6;0;11;0;0;11;0;4;0;0;4;0;8;0;0;6;0;1;2;0;6;0;3;0;0;4;0;2;0;0;5;0;7;2;0;8;0;12;0;0;12;0;7;0;0;8;0;5;0;0;4;0;15;0;0;14;0;10;0;0;11;0;7;1;0;14;1;10;1;0;7;0;16;1;0;5;0;14;1;0;8;0;4;3;0;8;0;5;1;0;6;0;5;0;0;3;0;3;0;0;5;0;2;0;0;1;0
110001505000017;1;706;325;22;5;343;11;23;0;0;25;1;22;3;0;25;0;21;0;1;23;3;26;0;0;41;3;10;0;0;23;1;16;0;0;18;2;36;5;0;41;0;28;1;0;23;0;16;3;0;31;2;17;1;0;26;1;27;3;1;33;0;28;0;0;20;1;17;1;0;18;0;24;1;1;10;0;21;3;2;19;0;19;1;0;8;0;10;0;0;6;0;3;2;0;5;0;14;0;1;6;1;12;0;0;21;2;6;0;0;12;1;6;0;0;9;1;17;2;0;20;0;10;0;0;12;0;12;1;0;12;1;8;0;0;13;0;10;2;1;17;0;14;0;0;12;0;12;1;0;8;0;11;0;1;8;0;10;1;1;11;0;7;1;0;4;0;1;0;0;4;0;8;1;0;10;0;7;0;0;17;2;14;0;0;20;1;4;0;0;11;0;10;0;0;9;1;19;3;0;21;0;18;1;0;11;0;4;2;0;19;1;9;1;0;13;1;17;1;0;16;0;14;0;0;8;1;5;0;0;10;0;13;1;0;2;0;11;2;1;8;0;12;0;0;4;0;4;0;0;1;0
110001505000018;1;763;392;25;4;342;0;34;0;0;28;0;28;3;0;26;0;28;1;0;34;0;35;4;0;32;0;23;3;0;18;0;12;1;0;14;0;33;1;1;34;0;33;1;1;34;0;27;3;1;32;0;42;3;0;27;0;34;5;0;27;0;30;1;0;24;0;16;1;0;14;0;23;1;0;7;0;21;1;0;15;0;8;0;1;8;0;5;0;0;5;0;5;2;0;13;0;14;0;0;21;0;15;1;0;19;0;11;1;0;11;0;4;0;0;8;0;15;1;0;18;0;13;1;1;12;0;13;2;0;18;0;20;0;0;13;0;24;2;0;18;0;12;1;0;10;0;9;1;0;7;0;16;0;0;4;0;7;1;0;11;0;5;0;1;4;0;11;0;0;7;0;7;1;0;1;0;14;1;0;13;0;20;3;0;13;0;12;2;0;7;0;8;1;0;6;0;18;0;1;16;0;20;0;0;22;0;14;1;1;14;0;22;3;0;14;0;10;3;0;9;0;18;0;0;14;0;7;0;0;7;0;7;1;0;3;0;14;0;0;4;0;3;0;0;4;0;3;0;0;3;0
110001505000019;4;511;190;16;3;302;0;18;1;1;19;0;13;0;0;29;0;21;0;0;31;0;14;1;0;38;0;8;0;0;21;0;6;1;0;17;0;12;1;1;25;0;17;3;1;25;0;20;2;0;24;0;18;2;0;30;0;8;1;0;23;0;17;4;0;13;0;6;0;0;7;0;6;1;0;6;0;13;0;0;21;0;7;0;0;11;0;1;0;0;3;0;2;0;0;8;0;10;0;0;17;0;9;1;0;15;0;4;0;0;7;0;5;1;0;8;0;5;1;0;13;0;6;1;1;17;0;9;1;0;8;0;11;1;0;13;0;2;0;0;15;0;11;2;0;6;0;3;0;0;4;0;2;0;0;2;0;8;0;0;14;0;5;0;0;6;0;2;0;0;3;0;8;0;0;15;0;11;0;0;14;0;5;0;0;23;0;4;0;0;14;0;1;0;0;9;0;7;0;1;12;0;11;2;0;8;0;11;1;0;16;0;7;1;0;17;0;6;1;0;8;0;6;2;0;7;0;3;0;0;3;0;4;1;0;4;0;5;0;0;7;0;2;0;0;5;0;1;0;0;1;0
110001505000020;8;462;237;31;2;192;0;22;0;0;17;0;20;3;0;28;0;26;0;0;18;0;20;3;0;16;0;11;2;0;10;0;9;1;0;6;0;26;2;0;9;0;21;5;0;17;0;9;2;1;13;0;11;1;0;15;0;14;5;0;17;0;13;3;0;9;0;11;1;0;10;0;12;0;0;8;0;24;4;1;11;0;8;2;0;4;0;2;0;0;3;0;9;2;0;9;0;13;0;0;10;0;9;1;0;9;0;5;1;0;7;0;4;0;0;2;0;16;1;0;2;0;9;5;0;9;0;5;0;1;7;0;8;1;0;8;0;7;3;0;11;0;5;3;0;5;0;6;0;0;6;0;7;0;0;6;0;11;2;1;5;0;5;2;0;2;0;4;1;0;8;0;5;0;0;8;0;13;0;0;8;0;11;2;0;7;0;6;1;0;3;0;5;1;0;4;0;10;1;0;7;0;12;0;0;8;0;4;2;0;6;0;3;0;0;7;0;7;2;0;6;0;8;0;0;4;0;5;1;0;4;0;5;0;0;2;0;13;2;0;6;0;3;0;0;2;0;0;0;0;0;0
