Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;
110001505000011;1;440;440;86;154;106;43;9;5;8;1;15;0;3;0;8;0;0;2;0;0;0;8;0;1;1;1;3;0;0;0;0;2;0;0;6;7;4;8;5;7;6;10;5;4;6;8;7;8;10;8;9;8;7;10;10;12;12;2;3;5;8;8;5;7;7;6;5;11;4;9;8;6;9;5;6;6;6;6;8;5;7;5;4;4;9;6;3;3;3;5;3;3;1;7;0;4;1;2;3;4;2;1;2;1;4;1;2;2;1;6;3;2;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000012;1;540;540;98;193;131;51;13;5;12;2;19;0;9;0;5;0;1;0;1;0;0;14;1;1;1;0;1;0;2;2;0;4;0;2;10;8;8;9;8;11;5;9;5;10;13;10;10;9;11;7;9;14;15;12;8;10;8;4;21;11;17;14;8;7;6;9;13;9;8;11;10;10;8;7;11;13;4;4;9;3;5;3;0;3;1;5;4;3;1;2;6;4;6;3;5;5;5;3;3;0;4;5;2;1;0;1;1;2;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0
110001505000013;1;603;602;120;225;134;66;13;5;1;1;26;0;4;0;7;0;0;0;0;0;1;8;0;1;1;0;1;0;2;0;0;1;1;1;10;8;10;7;15;7;8;9;12;11;10;11;8;14;17;12;8;6;12;15;9;12;12;11;10;8;8;16;13;16;9;17;13;4;15;13;8;11;8;12;8;9;7;6;4;9;4;3;4;2;13;4;5;3;4;5;3;5;6;2;1;1;1;3;5;5;7;6;3;0;3;4;2;1;4;2;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
110001505000014;1;424;419;179;67;72;38;6;2;24;1;13;0;10;0;8;4;0;0;0;0;0;6;2;0;0;0;2;0;0;1;0;0;1;0;7;6;8;4;9;10;4;3;6;10;9;6;10;3;11;11;7;11;6;8;6;8;12;8;5;3;6;11;4;7;6;8;9;7;10;12;12;9;4;5;5;7;5;3;4;3;6;1;6;5;5;5;5;1;2;3;3;4;3;1;5;2;5;2;2;1;4;4;1;4;1;1;2;1;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000015;1;102;102;42;17;16;16;0;1;2;1;6;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;1;1;1;3;1;3;0;1;1;0;3;3;3;2;2;0;1;2;0;1;2;1;3;3;4;1;4;2;0;2;1;2;2;2;1;4;0;3;1;3;3;2;0;1;2;1;2;2;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1;2;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000016;1;249;248;78;68;65;14;2;0;4;2;5;0;0;0;5;4;1;0;0;0;1;5;0;0;2;0;0;0;0;2;1;0;0;0;3;1;3;3;4;3;0;3;4;7;2;1;3;4;5;7;3;3;6;6;5;9;2;7;7;1;2;5;6;6;4;2;4;7;3;4;6;3;2;5;4;4;3;6;5;3;4;5;6;3;4;3;3;2;2;5;2;1;2;1;1;0;0;1;2;1;1;0;1;1;0;1;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
110001505000017;1;355;354;69;125;69;36;4;4;5;3;21;0;3;0;12;0;2;0;1;0;1;5;0;0;0;1;0;2;0;1;1;0;0;0;1;3;6;6;3;2;10;3;6;7;4;4;7;4;2;5;8;12;8;10;7;14;4;8;4;8;3;8;7;9;4;3;6;4;2;5;4;4;9;6;4;5;7;12;4;4;6;4;5;4;5;1;2;3;3;5;1;2;5;3;0;3;1;2;3;4;1;3;2;1;1;1;3;2;1;1;1;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000018;1;373;373;69;140;97;33;5;2;4;3;9;1;1;0;6;3;0;0;0;0;0;8;0;1;0;0;1;1;1;0;1;1;1;1;4;9;6;5;12;6;3;3;3;8;3;5;10;2;7;6;8;7;8;6;3;11;8;7;10;5;4;11;12;6;5;6;5;8;6;6;10;9;8;3;5;3;5;6;5;8;8;4;7;1;3;2;5;3;2;6;1;1;1;4;1;2;3;2;3;2;0;1;0;1;1;0;2;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000019;4;261;261;60;77;68;23;3;2;3;1;15;0;4;0;4;1;0;0;0;0;0;5;0;1;0;1;1;0;0;1;0;0;1;0;2;3;5;7;2;3;5;14;4;10;2;5;3;5;7;5;6;5;5;5;5;5;5;0;3;1;6;6;5;6;6;3;5;8;5;6;6;4;4;3;2;5;4;1;2;3;1;5;4;2;1;1;0;2;2;1;1;5;0;3;2;0;0;1;3;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
110001505000020;8;220;214;23;99;69;7;12;2;0;3;5;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;1;0;0;1;0;0;6;5;5;4;5;8;4;5;4;6;5;5;3;2;4;1;5;6;4;2;5;3;5;3;4;2;7;4;3;2;1;3;2;4;2;5;1;2;0;4;5;1;4;1;1;3;5;1;2;1;2;2;2;3;0;2;3;0;2;1;3;1;4;1;1;4;2;1;3;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000021;8;44;44;2;23;13;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;3;3;0;0;1;2;1;1;1;1;0;1;1;0;1;1;0;0;2;0;2;1;0;1;3;1;1;0;0;2;0;0;0;0;0;1;2;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000022;8;308;307;16;153;92;10;7;3;6;1;9;1;3;0;3;0;0;0;3;1;0;6;0;0;0;0;2;0;1;0;2;0;1;0;3;3;4;4;2;5;1;5;2;7;7;8;10;9;11;7;5;4;6;4;7;5;5;5;2;5;2;3;6;2;2;2;3;6;6;12;4;7;6;3;6;4;3;3;4;7;5;2;6;3;2;3;4;3;6;2;2;3;5;3;1;4;3;1;2;1;2;1;2;2;1;2;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000023;8;167;167;12;93;41;7;3;4;0;2;3;0;0;0;2;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;4;0;4;2;2;1;2;0;1;2;4;1;2;3;4;5;3;0;4;2;0;4;1;6;5;4;1;3;2;1;2;2;3;1;4;6;2;3;2;0;2;2;3;1;5;3;3;3;3;3;0;7;4;3;1;2;1;0;5;1;2;2;1;0;0;2;1;1;0;1;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
110001505000024;8;396;396;29;212;113;15;14;2;3;0;4;0;1;0;1;2;0;0;0;0;0;7;1;0;0;2;0;0;0;1;0;1;2;0;2;11;5;7;10;8;5;2;5;6;10;5;9;10;5;9;7;10;1;4;9;11;6;9;9;7;7;8;5;8;9;2;7;2;6;6;8;7;4;4;4;6;9;3;6;7;7;9;5;4;2;5;3;4;4;4;3;3;1;2;3;2;5;1;1;1;2;1;3;3;1;1;2;0;1;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000025;8;138;138;9;70;39;9;0;2;1;0;5;0;0;0;2;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;2;2;0;1;1;1;2;7;4;3;5;3;4;2;1;5;3;3;7;3;2;1;4;2;2;1;3;1;2;4;3;0;1;1;1;3;1;1;5;1;0;4;5;2;0;1;2;3;1;2;0;1;1;5;2;0;1;0;0;2;0;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000026;8;104;104;8;57;26;5;4;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;2;1;2;0;3;2;0;2;5;4;4;1;3;2;1;2;3;3;2;4;0;0;2;0;1;2;2;2;2;3;2;0;0;1;2;1;3;3;0;1;3;1;1;0;1;2;2;2;0;1;3;1;2;2;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000027;8;199;199;12;118;51;4;5;4;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;3;6;1;2;2;2;2;9;2;3;0;5;6;3;4;5;2;5;4;3;1;2;5;5;1;4;2;1;5;3;4;6;3;1;3;2;0;3;2;4;1;5;5;5;3;3;2;3;3;2;2;2;3;2;3;1;3;0;0;1;2;1;0;2;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
110001505000028;8;100;61;14;48;24;1;1;1;2;1;4;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;3;5;2;1;3;1;2;1;2;0;2;2;4;0;0;3;2;0;4;0;1;1;1;4;2;1;4;0;1;1;1;1;2;1;2;0;4;4;1;3;0;0;3;0;2;1;0;1;0;6;0;2;1;0;0;2;0;0;0;0;2;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000029;8;41;37;11;17;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;1;1;2;0;0;1;1;1;0;1;1;1;0;1;1;2;1;0;1;1;0;2;0;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;2;2;0;2;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000030;8;33;33;1;16;15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;0;1;1;1;1;0;2;1;0;0;1;0;1;0;1;0;1;2;1;0;0;0;1;3;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000031;8;248;248;23;110;79;7;4;7;1;0;13;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;9;3;3;7;7;4;4;3;5;6;7;6;8;5;6;4;5;4;2;3;6;8;4;2;5;9;2;3;2;3;0;3;4;2;9;2;2;1;4;2;2;2;1;2;3;5;4;3;7;3;2;3;3;2;2;2;2;3;4;0;1;0;3;1;0;0;1;0;1;1;1;1;1;0;0;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001505000033;8;348;345;35;156;111;19;4;3;3;2;8;1;2;0;4;0;0;0;0;0;0;5;0;1;0;1;1;1;0;0;0;0;1;0;11;7;6;4;6;5;8;6;6;14;9;8;8;8;5;6;7;9;6;3;10;7;5;6;4;6;5;5;5;7;5;6;6;10;3;8;5;5;3;3;3;3;6;7;0;2;5;4;2;1;4;4;0;6;1;3;6;0;5;1;2;2;0;2;2;1;2;3;0;2;0;1;1;0;1;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001515000001;2;53;49;3;25;19;3;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;2;2;2;1;3;1;2;2;2;0;0;0;2;0;0;0;2;1;1;1;1;2;1;0;2;1;2;1;0;1;1;1;0;0;1;0;1;2;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001515000002;8;190;190;5;94;63;2;3;6;3;0;8;1;2;0;3;0;0;0;0;0;0;3;1;0;0;0;0;1;0;0;0;0;1;0;2;6;1;4;4;6;2;6;3;1;3;3;7;5;5;6;3;4;4;6;3;3;1;3;2;3;1;6;1;2;4;0;1;3;4;7;1;2;0;1;3;1;3;3;7;5;4;1;3;2;3;1;1;1;1;5;2;1;1;2;0;0;0;0;4;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001515000003;8;75;75;1;39;26;1;3;0;0;0;4;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;2;0;1;2;1;3;1;4;4;2;3;1;0;2;1;3;2;0;0;1;2;3;4;0;1;1;0;3;4;0;1;1;1;3;1;1;1;1;0;0;2;0;0;2;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001520000001;1;88;80;9;39;23;6;7;0;1;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;1;2;2;3;2;2;2;3;5;3;2;2;1;1;1;0;2;2;0;2;1;2;4;1;2;0;1;2;2;2;1;1;1;3;2;5;2;1;0;3;1;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
110001520000004;8;292;292;12;141;106;12;6;2;2;1;9;0;1;0;0;0;0;0;0;0;0;7;0;1;0;0;0;1;0;2;1;1;0;1;3;3;5;5;6;5;6;8;10;11;8;6;8;3;7;9;7;6;4;3;11;4;2;6;7;6;1;9;6;4;3;4;2;5;5;2;3;5;2;4;3;6;7;3;3;4;1;10;0;0;2;2;1;2;2;2;3;2;2;1;0;1;3;1;2;1;0;2;0;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001525000001;1;77;77;5;42;23;0;1;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;2;2;2;3;1;0;0;5;0;1;1;1;1;4;3;1;0;0;0;2;0;1;1;3;1;2;0;0;1;1;1;1;1;3;1;1;0;0;1;1;5;0;1;0;1;0;0;0;0;2;1;2;0;0;0;0;0;1;1;0;0;1;2;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
110001525000002;8;140;140;12;37;47;5;4;4;0;0;24;1;2;0;4;0;0;0;0;0;0;4;0;1;0;0;1;0;0;1;0;1;0;0;7;7;3;5;5;6;5;5;1;3;2;5;1;4;2;4;1;3;5;6;0;4;3;8;2;2;4;2;3;1;2;1;1;1;2;2;1;0;0;2;2;1;0;1;1;0;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001525000003;8;72;72;5;36;24;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;2;1;0;2;1;0;2;2;1;2;2;3;3;3;1;2;1;3;1;1;0;0;1;0;0;0;2;0;4;0;0;1;1;1;3;2;0;1;0;1;1;2;0;4;1;0;1;1;0;1;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001525000004;8;49;49;5;26;15;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;3;1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;2;1;1;0;1;2;1;1;1;1;3;1;0;1;0;5;0;2;0;0;0;0;0;1;0;0;0;1;1;1;2;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001525000005;8;31;31;0;20;6;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;0;2;1;1;0;1;1;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;3;1;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001525000006;8;56;56;2;33;14;1;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;4;0;1;1;0;1;1;0;0;1;0;2;1;2;1;0;2;4;2;1;0;1;1;0;0;1;1;1;5;0;0;1;1;1;0;0;2;2;0;0;0;0;0;0;0;2;1;0;1;0;3;0;1;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001525000007;8;175;175;13;81;56;11;3;0;1;1;5;0;1;0;3;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;3;1;3;3;3;1;4;5;6;5;6;4;7;5;4;5;5;0;1;1;2;4;0;2;3;5;3;3;2;3;2;4;1;9;1;3;1;3;2;2;1;2;5;3;2;2;2;3;2;2;3;1;1;1;1;3;1;3;2;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001530000001;1;199;199;30;57;43;22;7;5;1;2;21;0;1;0;9;1;0;0;0;0;0;5;0;0;0;1;2;0;1;0;0;1;0;0;5;4;4;3;10;6;3;2;3;5;4;6;6;4;5;6;3;6;3;7;2;5;4;4;3;5;1;5;5;4;3;1;1;1;0;4;4;1;2;1;0;9;1;3;1;3;3;2;0;2;2;0;0;0;1;1;2;0;0;1;0;2;0;2;0;0;0;1;0;2;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110001530000002;8;56;56;5;18;15;6;4;1;0;0;4;0;0;0;3;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;2;1;2;2;1;3;0;2;2;2;2;3;2;0;0;2;3;1;0;0;0;1;0;2;0;2;0;1;0;0;1;1;2;0;1;2;0;0;1;1;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
110001530000004;8;7;7;0;4;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
