Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;
110001505000023;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001505;"ALTA FLORESTA D'OESTE";11000150500;"ALTA FLORESTA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;119;391;3,29;2,15;644,05;534527,2;723,04;543052,04;350,8;310731,74;625,26;382604,27
110001505000024;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001505;"ALTA FLORESTA D'OESTE";11000150500;"ALTA FLORESTA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;265;860;3,25;1,93;680,74;477093,1;704,67;477001,35;358,34;311567,3;580,21;375889,56
110001505000025;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001505;"ALTA FLORESTA D'OESTE";11000150500;"ALTA FLORESTA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;95;317;3,34;2,67;645,59;300133,67;652,46;298831,67;337,17;208025,76;587,32;215493,41
110001505000026;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001505;"ALTA FLORESTA D'OESTE";11000150500;"ALTA FLORESTA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;69;227;3,29;1,74;736;1202179,74;769,45;1231527,17;345,51;555510,76;617,44;827337,67
110001505000027;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001505;"ALTA FLORESTA D'OESTE";11000150500;"ALTA FLORESTA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;141;449;3,18;1,34;909,57;1615139,82;986,54;1676348,39;415,18;787762,28;799,83;1212022,53
110001505000028;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001505;"ALTA FLORESTA D'OESTE";11000150500;"ALTA FLORESTA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;48;143;2,98;1,55;454,5;209206,72;574,11;195227,23;202,64;116629,8;464,76;145985,59
110001505000029;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001505;"ALTA FLORESTA D'OESTE";11000150500;"ALTA FLORESTA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;32;92;2,88;2,05;433,88;181100,95;603,65;148042,87;316,48;186785,64;552,29;195900,97
110001505000030;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001505;"ALTA FLORESTA D'OESTE";11000150500;"ALTA FLORESTA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;21;70;3,33;2,53;905,38;1018765,35;950,65;1027084,56;500,92;629256,92;780,85;766349,7
110001505000031;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001505;"ALTA FLORESTA D'OESTE";11000150500;"ALTA FLORESTA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;144;513;3,56;2,49;840,12;3727574,87;896,13;3927369,72;397,85;1387721,53;711,61;2262390,4
110001505000033;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001505;"ALTA FLORESTA D'OESTE";11000150500;"ALTA FLORESTA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;221;739;3,34;2,5;786,73;6789790,2;891,63;7605751;345,89;2579511,88;724,71;5138854,79
